imdb_id,keywords,release_year,budget_adj,revenue_adj,genres,production_companies,vote_average,on_novel,producer
tt0970179,library|clock|film director|key|toy,2011,164797667.2,180085229.5,Adventure|Drama|Family,Paramount Pictures|Infinitum Nihil|GK Films,6.8,not based on novel,Paramount Pictures
tt1189340,judge|arrest|jury|private investigator|surprise ending,2011,38775921.7,82799096.13,Crime|Drama|Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate,6.9,not based on novel,Neither
tt1071875,skeleton|biker|superhero|motorcycle|dark hero,2011,55255688.43,144651011.9,Action|Fantasy|Thriller,Columbia Pictures|Imagenation Abu Dhabi FZ|Marvel Entertainment|Marvel Knights|Hyde Park Entertainment,4.7,not based on novel,Neither
tt1563738,based on novel|comedian|job|love|male female relationship,2011,14540970.64,57572000.1,Drama|Romance,Film 4|Color Force,6.9,based on novel,Neither
tt1448755,rescue,2011,63980270.81,56009013.46,Action|Adventure|Thriller,Current Entertainment|Omnilab Media|Ambience Entertainment|International Traders|Open Road Films,6,not based on novel,Neither
tt1161864,vatican|violinist|hospital|miscarriage|exorcist,2011,35867727.58,93108387.43,Drama|Thriller|Horror,New Line Cinema|Contrafilm|Mid Atlantic Films|Hungarian National Film Office|Lazio Film Commission,5.7,not based on novel,Neither
tt1449283,owl|tiger|aftercreditsstinger|duringcreditsstinger,2011,29081941.28,14017495.7,Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,6.8,not based on novel,Neither
tt1509767,number in title|historical fiction|musketeer|17th century|3d,2011,72704853.19,128226625.9,Adventure|Action|Thriller|Comedy,Impact Pictures|Studio Babelsberg|Nouvelles Éditions de Films (NEF)|New Legacy|Constantin Film Produktion,5.5,not based on novel,Neither
tt1487118,competition|snowboarding|birthday party|chalet| snowboarding competition,2011,7755184.341,1695920.191,Comedy|Romance,UK Film Council|Prescience|Aegis Film Fund|Kaleidoscope Films,6.2,not based on novel,Neither
tt1605783,paris|painter|detective|based on novel|screenwriter,2011,29081941.28,146494675.1,Fantasy|Comedy|Romance,Gravier Productions|Televisió de Catalunya (TV3)|Versátil Cinema|Mediapro|Pontchartrain Productions,7.2,based on novel,Neither
tt0822847,crucifixion|post-apocalyptic|dystopia|disobey|niece,2011,58163882.56,75912718.31,Action|Fantasy|Horror|Science Fiction|Thriller,Screen Gems|Stars Road Entertainment|Buckaroo Entertainment|Michael De Luca Productions|TOKYOPOP,5.3,not based on novel,Neither
tt1625346,jealousy|dark comedy|writer|divorce,2011,11632776.51,22237047.87,Comedy|Drama|Romance,Paramount Pictures|Denver and Delilah Productions|Indian Paintbrush,5.2,not based on novel,Paramount Pictures
tt1291584,bank|training|beating|teacher|mixed martial arts,2011,24234951.06,22351522.15,Action|Drama,Solaris Film|Lionsgate|Mimran Schur Pictures|Filmtribe,7.6,not based on novel,Neither
tt1600195,cia|airport|hero|fight|time bomb,2011,33928931.49,79575127.38,Thriller|Action|Mystery,Lions Gate Films|Vertigo Entertainment|Gotham Group|Tailor Made|Mango Farms,5.5,not based on novel,Neither
tt1401152,taxi|hotel|coma|taxi driver|prince,2011,29081941.28,126784077.2,Action|Mystery|Thriller,Studio Babelsberg|StudioCanal|Dark Castle Entertainment|TF1 Films Production|Canal+,6.4,not based on novel,Neither
tt1385826,hotel|dancer|hat|senator|future,2011,48663781.74,123956325.7,Thriller|Romance|Fantasy,Universal Pictures|Media Rights Capital|Gambit Pictures|Electric Shepherd Productions,6.4,not based on novel,Universal Picures
tt1253864,poison|army|zeus|poseidon|spear,2011,72704853.19,219960309.9,Fantasy|Action|Drama,Virgin Produced|Mark Canton Productions,5.6,not based on novel,Neither
tt1758692,chair|written by director|customs|student visa|parents,2011,242349.5106,3433950.064,Drama|Romance,Paramount Vantage|Andrea Sperling Productions|Indian Paintbrush|Super Crispy Entertainment|Ascension Productions,6.4,not based on novel,Neither
tt1583420,classroom|college|teacher|diner|loss of job,2011,29081941.28,35053796.74,Comedy|Romance|Drama,Universal Pictures|Playtone Productions|Vendome Pictures,5.6,not based on novel,Universal Picures
tt1092026,san diego|area 51|alien space craft|hit with a chair|shot in the knee,2011,38775921.7,94566766.32,Adventure|Comedy|Science Fiction,Universal Pictures|Big Talk Productions|Relativity Media|Working Title Films,6.4,not based on novel,Universal Picures
tt1657507,street gang|uncle|female assassin|witness to murder,2011,38775921.7,59100179.53,Action|Thriller|Crime|Drama,TF1 Films Production|Canal+|CinéCinéma|Grive Productions|EuropaCorp,6.5,not based on novel,Neither
tt1217613,saving the world|hero|marine corps|chaos|retirement,2011,67857862.98,196270877,Action|Science Fiction,Columbia Pictures|Original Film|Relativity Media,5.5,not based on novel,Neither
tt1622979,premonition|death by accident|crash|end is here|duringcreditsstinger,2011,45561708,153055972.1,Horror|Mystery,New Line Cinema|Practical Pictures|Parallel Zide,5.9,not based on novel,Neither
tt1586752,underage soldier|duringcreditsstinger,2011,29081941.28,2450545.189,Action|Thriller|Crime,Mpower Pictures|Relativity Media|1984 Private Defense Contractors|Virgin Produced|Moonlighting Films,6.4,not based on novel,Neither
tt0810913,duringcreditsstinger,2011,76582445.36,145093477.1,Comedy,Columbia Pictures|Happy Madison Productions|Broken Road Productions,4.2,not based on novel,Neither
tt0770703,based on novel|loser|magazine|womanizer|mission,2011,19387960.85,29494997.91,Comedy|Romance,Regency Enterprises|Contrafilm|New Regency Pictures,6.2,based on novel,Neither
tt0479997,inquisition|monk|ambush|witch|hero,2011,38775921.7,85403967.55,Adventure|Fantasy|Action,Atlas Entertainment|Relativity Media,5.2,not based on novel,Neither
tt1655420,based on novel|biography|historical figure|marilyn monroe,2011,6204147.473,33984861.88,Drama,BBC Films|The Weinstein Company|UK Film Council|Lip Sync Post|Trademark Films,6.7,based on novel,Neither
tt1389137,zoo,2011,48469902.13,116407101.6,Drama|Comedy|Family,Twentieth Century Fox Film Corporation|Dune Entertainment|Vinyl Films|LBI Entertainment,6.4,not based on novel,Neither
tt1093357,alien invasion|american abroad|moscow|unlikely heroes|failed business,2011,29081941.28,62649079.85,Horror|Action|Thriller|Science Fiction,Summit Entertainment|Regency Enterprises|Bazelevs Production|The Jacobson Company|New Regency Pictures,4.7,not based on novel,Neither
tt1454029,mississippi|based on novel|exploitation|racial segregation|racism,2011,24234951.06,120469153.8,Drama,DreamWorks SKG|1492 Pictures|Participant Productions|Imagenation Abu Dhabi FZ|Reliance Entertainment,7.6,based on novel,Neither
tt1601913,alcohol|isolation|wolf|wilderness|stranded,2011,24234951.06,74913462.81,Action|Drama|Thriller,Scott Free Productions|1984 Private Defense Contractors|LD Entertainment|Open Road Films|Inferno Distribution,6.3,not based on novel,Neither
tt1210166,underdog|based on novel|baseball|teamwork|partner,2011,48469902.13,106833690.1,Drama,Columbia Pictures|Scott Rudin Productions,6.9,based on novel,Neither
tt1242460,suburb|violence|killing spree|prison visit|guinea pig,2011,6785786.298,5854138.554,Drama|Thriller,BBC Films,7.3,not based on novel,Neither
tt1265990,jealousy|roommate|obsession|campus|love,2011,15510368.68,39253601.31,Thriller|Drama|Horror,Vertigo Entertainment|Screen Gems,5.5,not based on novel,Neither
tt0448694,adventure|fairy-tale figure,2011,126021745.5,538003773.9,Action|Adventure|Animation|Family|Fantasy,DreamWorks,6.9,not based on novel,Neither
tt0990407,bomb|martial arts|assassin|vandalism|nightclub,2011,116327765.1,220845594.3,Action|Crime|Comedy,Original Film|Sony Pictures Entertainment|Reliance BIG Entertainment,5.4,not based on novel,Neither
tt0491152,new york|alcohol|based on novel|secret|cheating,2011,33928931.49,58068797.21,Comedy|Drama|Romance,Alcon Entertainment|Wild Ocean Films|2S Films,6,based on novel,Neither
tt0816462,sword|slavery|princess|remake|revenge,2011,87245823.83,47301797.85,Adventure|Fantasy|Action,Dark Horse Entertainment|Nu Image Films|Paradox Entertainment|Nimar Studios|Millennium Films,5.2,not based on novel,Neither
tt1634122,buddhist monk|cooking|prime minister|kitchen|secret agent,2011,43622911.92,155179867.9,Crime|Adventure|Action|Comedy|Thriller,Universal Pictures,6,not based on novel,Universal Picures
tt1598778,saving the world|mutation|infection|terminal illness|quarantine,2011,58163882.56,131312814.1,Drama|Thriller|Science Fiction,Double Feature Films|Regency Enterprises|Warner Bros.|Participant Media|Imagenation Abu Dhabi FZ,6.1,not based on novel,Neither
tt1053810,helicopter|based on novel|honeymoon|airplane|birding,2011,39745319.75,7220449.839,Comedy,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Deuce Three Productions|Sunswept Entertainment,5.4,based on novel,Neither
tt1152398,based on novel|love|beautiful woman|curse|teenager,2011,16479766.72,41844620.03,Drama|Fantasy|Romance,CBS Films|Mel's Cite du Cinema|Storefront Films,6,based on novel,Neither
tt1268799,holiday|beer|christmas tree|cannabis|sequel,2011,18418562.81,34304294.05,Comedy,New Line Cinema|Mandate Pictures,6,not based on novel,Neither
tt0905372,paranoia|research station|prequel|antarctica|blizzard,2011,33928931.49,27267877.64,Horror|Science Fiction|Mystery|Thriller,Universal Pictures|Strike Entertainment|Morgan Creek Productions,6,not based on novel,Universal Picures
tt0471042,skyscraper|thanksgiving|billionaire|parade|fbi agent,2011,72704853.19,148250646.6,Action|Comedy,Universal Pictures|Image Entertainment|Relativity Media|Rat Entertainment,5.8,not based on novel,Universal Picures
tt1598822,new year's eve|illustrator|caterer|pedicab|ticket,2011,54286290.39,137697794,Comedy|Romance,New Line Cinema,5.6,not based on novel,Neither
tt1240982,kidnapper|traitor|virgin|prince|princess,2011,48372962.33,25322264.75,Adventure|Fantasy|Action|Comedy,Universal Pictures|Stuber Productions,5.1,not based on novel,Universal Picures
tt1772240,moon|nasa|infection|barbecue|moon landing,2011,4846990.213,24780648.49,Horror|Thriller|Science Fiction,Bazelevs Production|Dimension Films|Bekmambetov Projects Ltd.,4.9,not based on novel,Neither
tt1438176,sunrise|suspicion|remake|suburbia,2011,16479766.72,24159567.76,Horror|Comedy,Touchstone Pictures,6.1,not based on novel,Neither
tt1402488,penguin|digit in title|aftercreditsstinger|3d,2011,126021745.5,145803733.7,Music|Family|Animation|Comedy,Village Roadshow Pictures|Warner Bros.|Dr D Studios|Kennedy Miller Mitchell,5.8,not based on novel,Neither
tt1262416,sheriff|book|knife|horror|rescue,2011,38775921.7,94166052.07,Horror|Mystery,Dimension Films,6,not based on novel,Neither
tt1305591,boy|alien|rescue|martian|alien abduction,2011,145409706.4,37799503.28,Adventure|Animation|Family,Walt Disney Animation Studios,5.5,not based on novel,Neither
tt1478964,street gang|fireworks|chase|meteor|playground,2011,13911376.66,3843354.97,Action|Comedy|Science Fiction,UK Film Council|Studio Canal|Film4,6.4,not based on novel,Neither
tt1650043,based on novel|character name in title|middle school,2011,20357358.89,70201279.99,Family|Comedy,Fox 2000 Pictures|Color Force,6.4,based on novel,Neither
tt0477302,based on novel|key|scavenger hunt|death of father|young boy,2011,38775921.7,53557187.7,Drama,Paramount Pictures|Scott Rudin Productions|Warner Bros.,7,based on novel,Paramount Pictures
tt1321860,puppet|woman director,2011,20357358.89,941107.1301,Drama,Summit Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Anonymous Content,6,not based on novel,Neither
tt0999913,southern u.s.|rape|bar|barn|machismo,2011,24234951.06,10008492.9,Thriller,Battleplan Productions,5.3,not based on novel,Neither
tt1412386,jaipur india|telemarketer|telemarketing|gay man|personal growth,2011,9693980.426,132648701.8,Drama|Comedy,Participant Media|Imagenation Abu Dhabi FZ,6.8,not based on novel,Neither
tt0472181,moon|magic wand|based on comic book|good vs evil|smurf,2011,106633784.7,546497490.2,Animation|Family|Adventure|Comedy|Fantasy,Columbia Pictures|Sony Pictures Animation|Kerner Entertainment Company,5.5,not based on novel,Neither
tt0993842,assassin|self sacrifice|strip club|secret agent|training,2011,29081941.28,61830221.57,Action|Thriller|Adventure,Focus Features|Neunte Babelsberg Film|Focus Features|Holleran Company|Sechzehnte Babelsberg Film,6.5,not based on novel,Neither
tt1640711,drug dealer|best friend|wedding|australian outback,2011,12086831.89,28119728.41,Comedy,Parabolic Pictures|Stable Way Entertainment|Quickfire Films|Screen Australia|Screen NSW,5.7,not based on novel,Neither
tt1541160,shootout|dead woman|bank robbery,2011,4846990.213,3045997.937,Mystery|Comedy|Crime,Rising Star|The Safran Company|Foresight Unlimited|Shifting Gears Entertainment,6.1,not based on novel,Neither
tt1615147,capitalism|brokerage|wall street|downsizing|financial crisis,2011,3392893.149,18907177.23,Thriller|Drama,Benaroya Pictures|Before the Door Pictures|Washington Square Films|Untitled Entertainment,6.6,not based on novel,Neither
tt0377981,shakespeare|garden|forbidden love|kiss|garden gnome,2011,34898329.53,183906860.2,Animation|Family,Starz Animation|Touchstone Pictures,5.7,not based on novel,Neither
tt1297919,based on novel|character name in title|police detective,2011,15292203.71,719172.1728,Crime|Action|Thriller,Davis-Films|Current Entertainment|Lionsgate|Lipsync Productions|Blitz Films,6,based on novel,Neither
tt1033575,hawaii|father-in-law|cheating wife|beach house|daughters,2011,19387960.85,171819196.6,Comedy|Drama,Fox Searchlight Pictures|Dune Entertainment|Ad Hominem Enterprises,6.6,not based on novel,Neither
tt1411704,coup d'etat|slacker|easter|easter bunny|aftercreditsstinger,2011,61072076.68,178324379,Animation,Universal Pictures|Illumination Entertainment,5.4,not based on novel,Universal Picures
tt0376136,alcohol|puerto rico|tv debate|fire breathing|vomiting,2011,43622911.92,23265553.02,Drama|Comedy,FilmEngine|Infinitum Nihil|GK Films,5.5,not based on novel,Neither
tt1540133,prostitute|blackmail|drug smuggle|rural ireland|dry humour,2011,5816388.256,18961691.33,Action|Comedy|Thriller|Crime,UK Film Council|Crescendo Productions|Element Pictures|Irish Film Board|Prescience,6.6,not based on novel,Neither
tt1637706,brother sister relationship|sister sister relationship|family clan|idealist|duringcreditsstinger,2011,9693980.426,16744987.24,Comedy|Drama,The Weinstein Company,5.7,not based on novel,Neither
tt1535970,adultery|wife husband relationship|infidelity|christian|prayer,2011,9693980.426,592288.6325,Drama|Thriller,Rising Star|Foresight Unlimited|VIP Media Group|Michael Mailer Films|Ledge Productions,5.7,not based on novel,Neither
tt1068242,dancing|dancer|dance|music|prom,2011,23265553.02,61598777.78,Drama|Music|Romance,Spyglass Entertainment|MTV Films,6.5,not based on novel,Neither
tt1674784,robbery|wife husband relationship|cocaine|knife|betrayal,2011,34898329.53,9318308.633,Crime|Drama|Thriller,Nu Image Films|Winkler Films|Millennium Films,5.3,not based on novel,Neither
tt1692486,flat|mobile phone|hamster|insult|black comedy,2011,24234951.06,26758361.06,Comedy|Drama,Wild Bunch|Zanagar Films|Canal+|Constantin Film Produktion|CinéCinéma,6.9,not based on novel,Neither
tt1549572,earth|tragedy|janitor|planet|duplicate,2011,96939.80426,1722557.311,Drama|Science Fiction,Artists Public Domain,6.8,not based on novel,Neither
tt1124035,ohio|politics|dirty tricks|presidential campaign|endorsement,2011,12117475.53,73667524.58,Drama,Appian Way|Crystal City Entertainment|Cross Creek Pictures|Exclusive Media Group|Smokehouse Pictures,6.4,not based on novel,Neither
tt1399103,moon|spacecraft|traitor|bodyguard|fighter jet,2011,189032618.3,1089358138,Action|Science Fiction|Adventure,Paramount Pictures|Di Bonaventura Pictures|Hasbro|Indochina Productions,6.1,not based on novel,Paramount Pictures
tt1778304,witch|sister sister relationship|sequel|prequel|haunting,2011,4846990.213,199408878.5,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,6,not based on novel,Paramount Pictures
tt1578275,adultery|infidelity|secret|investigation|friendship,2011,67857862.98,65058885.11,Comedy|Drama,Imagine Entertainment|Universal Pictures|Spyglass Entertainment|Wild West Picture Show Productions,5.2,not based on novel,Universal Picures
tt0810922,becoming an adult|lie|night|sister|job,2011,18418562.81,6716055.558,Comedy|Drama|Romance,Imagine Entertainment|Rogue Pictures|Relativity Media|Internationale Filmproduktion Blackbird Dritte,6.3,not based on novel,Neither
tt1422136,terror|scotland|kidnapper|nudity|wilderness,2011,3877592.17,24569393.39,Adventure|Action|Thriller|Crime,Carnaby International|Molinare Studios|Eigerwand Pictures,6.1,not based on novel,Neither
tt1204342,musical|the muppets|robot|oil tycoon|studio tour,2011,43622911.92,160129276,Comedy|Family|Music,Walt Disney Pictures,6.4,not based on novel,Neither
tt1517489,spy|child hero|secret agent|espionage,2011,26173747.15,82945874.63,Family|Comedy|Action,Dimension Films,4.5,not based on novel,Neither
tt1529572,rape|obsession|lie|job|independent film,2011,9209281.405,116327.7651,Crime|Drama|Thriller,Nu Image Films|Millennium Films|Dark Harbor Stories,6.5,not based on novel,Neither
tt1214962,playing chess,2011,16479766.72,11977686.4,Action|Drama|Thriller,Endgame Entertainment|Maguire Entertainment|Ram Bergman Productions|Aura Film Partnership|Fierce Entertainment,5.9,not based on novel,Neither
tt1334512,nanny|remake|character name in title|billionaire|star wars spoof scene,2011,38775921.7,44335804.33,Comedy|Romance,Warner Bros.,5.3,not based on novel,Neither
tt1034389,roman empire|slavery|ancient rome|eagle|honor,2011,24234951.06,26292052.49,Adventure|Drama,Toledo Productions|Film4|Focus Features|Prime Focus|Twins Financing,5.9,not based on novel,Neither
tt1366344,babysitting|duringcreditsstinger,2011,24234951.06,33872888.65,Comedy,Twentieth Century Fox Film Corporation,5.4,not based on novel,Neither
tt1821593,cattle|farmer,2011,1938796.085,40782.57565,Crime|Drama,Waterland|Waterland Film|Artemis|Savage Films,7.5,not based on novel,Neither
tt1536048,auction|beating|bathtub|clothes|woman director,2011,14540970.64,841863.0667,Drama|Romance,IM Global|Semtex Films,5.8,not based on novel,Neither
tt1594562,anti terror|terror|beer|supernatural|towel,2011,727048.5319,75996.92895,Horror|Thriller,Glass Eye Pix|Dark Sky Films,5.2,not based on novel,Neither
tt1498569,japanese|sadness|book|funeral|young people,2011,7755184.341,158268.7714,Drama|Romance,Columbia Pictures|Imagine Entertainment|360 Pictures,6.3,not based on novel,Neither
tt1372686,senate|general|market|tragedy|rivalry,2011,7464364.928,1039778.279,Drama|Thriller,BBC Films|Synchronistic Pictures|Icon Entertainment International|Lipsync Productions|Atlantic Swiss Productions,5.7,not based on novel,Neither
tt1616195,biography|historical figure|fbi director,2011,33928931.49,82016919.87,Drama|Crime|History,Imagine Entertainment|Malpaso Productions|Wintergreen Productions,5.8,not based on novel,Neither
tt0881320,cave|water|adventure,2011,29081941.28,105285652.5,Action|Thriller,Universal Pictures|Wayfare Entertainment|Sanctum Australia|Relativity Media|Great Wight Productions/ Osford Films,5.7,not based on novel,Universal Picures
tt1742650,pregnancy|claim in title|family vacation|widower|working mum,2011,23265553.02,29616559.45,Comedy,The Weinstein Company,5.2,not based on novel,Neither
tt1571222,based on novel|psychoanalysis|sigmund freud|biography|spanking,2011,14540970.64,26621648.79,Drama|Thriller,Recorded Pictures Company|The Movie Network|Millbrook Pictures|Prospero Pictures|Lago Film,5.9,based on novel,Neither
tt1596346,competition|based on novel|shark attack|surfing|biography,2011,17449164.77,45647974.73,Action|Drama,Mandalay Pictures|TriStar Pictures|Brookwell-McNamara Entertainment|FilmDistrict|Affirm Films,6.9,based on novel,Neither
tt1622547,pizza delivery|adventure|pizza boy|number in title|comedy,2011,27143145.19,39306608.97,Action|Comedy|Adventure,Columbia Pictures,5.5,not based on novel,Neither
tt1687901,suicide|england|classroom|investigation|supernatural,2011,4651399.617,203278.8919,Drama|Horror|Thriller,BBC Films|Studio Canal|Creative Scotland|Origin Pictures|Lipsync Productions,6.2,not based on novel,Neither
tt0844993,witch|wolf|little red riding hood|sequel|computer animation,2011,29081941.28,13108034.56,Comedy|Animation|Family,HW Two,4.9,not based on novel,Neither
tt1486193,number in title|digit in title,2011,19387960.85,16944.10839,War|Drama,Midnight Sun Pictures|Dispictures|Georgia International Films|Rex Media,5.9,not based on novel,Neither
tt1067583,clown|elephant trainer|veterinary,2011,36837125.62,110662825.9,Drama|Romance,Ingenious Media|Dune Entertainment|Fox 2000 Pictures|Flashpoint Entertainment|Big Screen Productions,6.7,not based on novel,Neither
tt1462041,two word title|house fire|extension ladder|last day on job,2011,48469902.13,37324093.03,Drama|Thriller|Mystery,Cliffjack Motion Pictures|Morgan Creek Productions,5.9,not based on novel,Neither
tt1554091,california|garden|immigrant|truck|illegal immigrant,2011,9693980.426,1705415.445,Drama,Summit Entertainment|Witt/Thomas Productions|Depth of Field|McLaughlin Films|Lime Orchard Productions,6.6,not based on novel,Neither
tt1436559,wedding vows|marriage|love,2011,0.969398043,1335.830503,Comedy|Romance,120dB Films|Scion Films|Voodoo Production Services|Chydzik Media Group|First Wedding Productions,5.3,not based on novel,Neither
tt1640548,confession|one-night stand|title spoken by character|police corruption|racial violence,2011,11632776.51,942751.2292,Crime|Drama|Action|Thriller,Lightstream Pictures|Waypoint Entertainment|TheThird Mind Pictures|Amalgam Features,5.2,not based on novel,Neither
tt1675192,shelter|end of the world|sanity|apocalypse,2011,4846990.213,3004468.925,Thriller|Drama,Hydraulx|REI Capital|Grove Hill Productions|Strange Matter Films,6.9,not based on novel,Neither
tt1604171,single parent|waitress|fountain|friendship|high school,2011,7755184.341,9820002.171,Comedy,Walt Disney Pictures|Rickshaw Productions,5.8,not based on novel,Neither
tt1440266,one word title|choreographer|choreography|modern dance,2011,4185808.4,14177277.7,Documentary,Neue Road Movies|Zweites Deutsches Fernsehen (ZDF)|ARTE|Eurowide Film Production|Recorded Picture Company (RPC),7.2,not based on novel,Neither
tt1630036,father|faith,2011,969398.0426,33465773.46,Drama,TriStar Pictures|Provident Films|Affirm Films|Sherwood Pictures|Alabama Production Group,6.7,not based on novel,Neither
tt1726669,female nudity|pedophilia|deal|sexual humiliation|character name in title,2011,9693980.426,3552910.715,Drama|Thriller,Voltage pictures|Worldview Entertainment|ANA Media|Picture Perfect (I),6.3,not based on novel,Neither
tt1464174,undercover|fbi|sequel|comedy|disguise,2011,31020737.36,81056618.66,Crime|Comedy|Action,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|The Collective Studios|Runteldat Entertainment,5.4,not based on novel,Neither
tt0893412,tattoo|cooking|bankrupt|sacrifice|latina,2011,90.15401796,2423495.106,Comedy|Drama|Romance,Lewis Gilbert Productions|Lionsgate|Modern VideoFilm,5.2,not based on novel,Neither
tt1564349,dolphin|boy|animal in title|trap|summer,2011,35867727.58,92484835.71,Drama|Family,Alcon Entertainment|Arc Productions,6.6,not based on novel,Neither
tt1533749,monk|china|martial arts|kung fu|warlord,2011,28112543.24,32632724.16,Action|Drama,Emperor Motion Pictures|China Film Group Corporation (CFGC),6.4,not based on novel,Neither
tt1596343,brazil|fbi|death of a friend|freedom|escape from prison,2011,121174755.3,606976636.5,Action|Thriller|Crime,Universal Pictures|Original Film|One Race Productions,7.1,not based on novel,Universal Picures
tt1714209,muslim|sister sister relationship|sarajevo|bosnian war of 1992-1995|interracial romance,2011,9693980.426,294577.769,Drama|Romance|War,FilmDistrict,6.6,not based on novel,Neither
tt1640484,african american|wedding|class differences|martha's vineyard,2011,6398027.081,36556591.52,Comedy,TriStar Pictures|Stage 6 Films|Sony Pictures Worldwide Acquisitions (SPWA)|TDJ Enterprises / New Dimensions Entertainment|Our Stories Films,6.3,not based on novel,Neither
tt1767382,supernatural|remake|suspense|beer bottle|real time,2011,1938796.085,12700735.19,Horror|Mystery,Elle Driver|Tazora Films,5.2,not based on novel,Neither
tt1181614,based on novel|foster sister|moor|yorkshire england|foster family,2011,7755184.341,97826.80347,Drama|Romance,Ecosse Films|Film4 Productions,5.6,based on novel,Neither
tt1742336,sister sister relationship|secret|romance|cottage|relationship,2011,121174.7553,3102073.736,Drama|Comedy,Ada Films,6.3,not based on novel,Neither
tt1067774,monte carlo|mistaken identity|look-alike|young woman|texan,2011,19387960.85,16891760.89,Adventure|Comedy|Romance,Dune Entertainment|Regency Enterprises|Fox 2000 Pictures|DiNovi Pictures|Dune Entertainment III,5.9,not based on novel,Neither
tt1606392,sport|coach|lawyer|wrestling coach,2011,10499717.91,10328339.96,Drama|Comedy,Fox Searchlight Pictures|Next Wednesday Productions|Groundswell Productions|Everest Entertainment,6.8,not based on novel,Neither
tt0466893,new york|bus|nightmare|witness|investigation,2011,13571572.6,45072.16199,Drama,Fox Searchlight Pictures|Scott Rudin Productions|Mirage Enterprises|Gilbert Films,5.9,not based on novel,Neither
tt1646980,double agent,2011,16479766.72,3583120.066,Drama|Action|Thriller|Crime|Mystery,Industry Entertainment|Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Agent Two|Brandt/Haas Productions,5.9,not based on novel,Neither
tt1726589,baby|roommate|friendship|single|los angeles,2011,901540.1796,29959.24651,Comedy,Stardust Pictures|Dot Dot Dot Productions,5.2,not based on novel,Neither
tt1007029,capitalism|prime minister|argentina|margaret thatcher|british overseas territory,2011,12602174.55,111438799,History|Drama,UK Film Council|Canal+|DJ Films|CinéCinéma|Pathé,6.2,not based on novel,Neither
tt0873886,christianity|homophobia|pastor|protest|christian,2011,3877592.17,1070876.568,Horror|Action|Thriller,The Harvey Boys|NVSH Productions,5.8,not based on novel,Neither
tt1270262,palace|impostor|pervertion,2011,18515502.61,5552918.47,Drama|Action|Thriller|Crime|War,Corrino Media Corporation|Corsan|Staccato Films,6.3,not based on novel,Neither
tt1613062,independent film,2011,3877592.17,246129.1936,Drama,Mr. Tamborine Man|Essential Pictures,7.3,not based on novel,Neither
tt1633356,shark attack|louisiana|dirty cop|shark|aftercreditsstinger,2011,27143145.19,9816568.564,Horror|Thriller,Incentive Filmed Entertainment,5.1,not based on novel,Neither
tt1640459,female nudity|prostitute|shotgun|pimp|underwear,2011,2908194.128,652063.6546,Action|Comedy|Thriller,Rhombus Media|Yer Dead Productions|Telefilm Canada|Whizbang Films,5.8,not based on novel,Neither
tt1787759,mother role|big family|family clan|duringcreditsstinger,2011,24234951.06,51585191.67,Comedy|Drama,Lions Gate Films,6.9,not based on novel,Neither
tt1440345,father-son relationship|michigan|new mexico|dublin|rock,2011,24234951.06,11430151.96,Drama,ARP Sélection|Lucky Red|Indigo Film|Medusa Film|France 2 Cinéma,6.3,not based on novel,Neither
tt1602098,butler|dublin|maid,2011,7755184.341,5462391.234,Drama,Chrysalis Films,6.1,not based on novel,Neither
tt1541995,fan|character name in title|duringcreditsstinger,2011,129904.1847,1291462.124,History|Drama,IDG China Media,4.4,not based on novel,Neither
tt1714210,gay|great britain|one-night stand|independent film|gay romance,2011,7755.184341,455565.7019,Drama|Romance,EM Media|The Bureau|Glendale Picture Company|Synchronicity Films,7.4,not based on novel,Neither
tt1788391,wife husband relationship|hitman|murderer,2011,484699.0213,166503.8078,Horror|Thriller|Crime,Rook Films|Warp X,5.9,not based on novel,Neither
tt1702443,manager|canada|pop singer|star|prayer,2011,12602174.55,95429437.52,Documentary|Music|Family,Insurge Pictures|Magical Elves Productions|Scooter Braun Films,5.3,not based on novel,Neither
tt1242599,tattoo|weapon|independent film|gang|medusa,2011,16479.76672,98137.98024,Action|Drama|Romance,Coatwolf Productions,6.7,not based on novel,Neither
tt1588334,slacker|basement|destiny|glue|stoner,2011,9693980.426,4282393.405,Drama|Comedy,Indian Paintbrush,5.9,not based on novel,Neither
tt1535616,shot in the chest|basement|septic tank|town in panic|welding,2011,2908194.128,21326.75694,Science Fiction,Instinctive Film|Manitoba Film and Video Production Tax Credit|Preferred Content|Julijette|Ink Connection,5.6,not based on novel,Neither
tt1687247,daily life|non fiction|clip show|fear|talking to the camera,2011,43818.73032,218949.2113,Documentary|Drama,Scott Free Productions|YouTube|LG,7.3,not based on novel,Neither
tt1270798,cia|mutant|mine|marvel comic|based on comic book,2011,155103686.8,333880181.4,Action|Science Fiction|Adventure,Ingenious Film Partners|Ingenious Media|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment,7,not based on novel,Neither
